Station_name,Stn_id,Lat,Lon,Month,Temperature,Season
BOULIA-AIRPORT,38003,-22.91,139.9,February,39.72,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,February,36.58,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,February,31.95,Summer
BRISBANE-AERO,40842,-27.39,153.12,February,29.86,Summer
BROOME-AIRPORT,3003,-17.95,122.23,February,34.15,Summer
BUNDABERG-AERO,39128,-24.91,152.32,February,31.34,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,February,35.75,Summer
BUTLERS-GORGE,96003,-42.28,146.28,February,20.17,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,February,21.38,Summer
CAIRNS-AERO,31011,-16.87,145.75,February,32.03,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,February,37.96,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,February,28.6,Summer
CAPE-BORDA,22823,-35.75,136.6,February,25.6,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,February,20.06,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,February,24.12,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,February,28.49,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,February,23.08,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,February,34.96,Summer
CEDUNA-AMO,18012,-32.13,133.7,February,29.93,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,February,33.87,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,February,36.35,Summer
COBAR-MO,48027,-31.48,145.83,February,37.48,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,February,29.38,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,February,34.03,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,February,36.97,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,February,32.19,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,February,32.37,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,February,34.44,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,February,26.59,Summer
ESPERANCE,9789,-33.83,121.89,February,27.32,Summer
EUCLA,11003,-31.68,128.88,February,27.43,Summer
FORREST,11052,-30.85,128.11,February,33.11,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,February,23.86,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,February,36.45,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,February,34.37,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,February,34.11,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,February,39.13,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,February,25.8,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,February,32.1,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,February,38.06,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,February,23.88,Summer
HORN-ISLAND,27058,-10.58,142.29,February,31.42,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,February,30.35,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,February,27.44,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,February,34.21,Summer
KALUMBURU,1019,-14.3,126.65,February,34.64,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,February,30.91,Summer
KERANG,80023,-35.72,143.92,February,33.21,Summer
KYANCUTTA,18044,-33.13,135.56,February,34.02,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,February,23.25,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,February,28.27,Summer
LAVERTON-RAAF,87031,-37.86,144.76,February,27.04,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,February,38.57,Summer
LONGREACH-AERO,36031,-23.44,144.28,February,38.77,Summer
LOW-HEAD,91293,-41.06,146.79,February,22.49,Summer
MACKAY-M.O,33119,-21.12,149.22,February,31.01,Summer
MARBLE-BAR,4106,-21.18,119.75,February,40.49,Summer
MARREE,17031,-29.65,138.06,February,37.98,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,February,38.28,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,February,28.17,Summer
MERREDIN,10092,-31.48,118.28,February,37.05,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,February,33.45,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,February,33.21,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,February,36.38,Summer
MOREE-AERO,53115,-29.49,149.85,February,34.45,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,February,25.78,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,February,27.13,Summer
NHILL-AERODROME,78015,-36.31,141.65,February,31.51,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,February,36.82,Summer
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,February,27.05,Summer
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,February,27.71,Summer
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,February,30.14,Summer
OODNADATTA-AIRPORT,17043,-27.56,135.45,February,37.83,Summer
ORBOST,84145,-37.69,148.47,February,25.73,Summer
PALMERVILLE,28004,-16.0,144.08,February,35.97,Summer
PERTH-AIRPORT,9021,-31.93,115.98,February,32.74,Summer
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,February,37.11,Summer
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,February,28.55,Summer
RABBIT-FLAT,15666,-20.18,130.01,February,38.96,Summer
RICHMOND-POST-OFFICE,30045,-20.73,143.14,February,39.54,Summer
RICHMOND-RAAF,67105,-33.6,150.78,February,29.22,Summer
ROBE-COMPARISON,26026,-37.16,139.76,February,22.8,Summer
ROCKHAMPTON-AERO,39083,-23.38,150.48,February,32.71,Summer
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,February,33.86,Summer
SCONE-AIRPORT-AWS,61363,-32.03,150.83,February,32.52,Summer
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,February,33.23,Summer
ST-GEORGE-AIRPORT,43109,-28.05,148.59,February,34.81,Summer
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,February,27.28,Summer
TARCOOLA-AERO,16098,-30.71,134.58,February,36.45,Summer
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,February,38.8,Summer
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,February,38.22,Summer
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,February,36.27,Summer
TOWNSVILLE-AERO,32040,-19.25,146.77,February,32.93,Summer
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,February,36.42,Summer
WAGGA-WAGGA-AMO,72150,-35.16,147.46,February,35.31,Summer
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,February,34.02,Summer
WANDERING,10917,-32.67,116.67,February,31.83,Summer
WEIPA-AERO,27045,-12.68,141.92,February,32.06,Summer
WILCANNIA-REID-ST,46043,-31.56,143.37,February,34.96,Summer
WILLIAMTOWN-RAAF,61078,-32.79,151.84,February,31.32,Summer
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,February,22.0,Summer
WITTENOOM,5026,-22.24,118.34,February,38.29,Summer
WOOMERA-AERODROME,16001,-31.16,136.81,February,35.92,Summer
WYALONG-POST-OFFICE,73054,-33.93,147.24,February,33.62,Summer
YAMBA-PILOT-STATION,58012,-29.43,153.36,February,28.16,Summer
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,February,30.05,Summer
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,February,26.34,Summer
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,February,38.89,Summer
AMBERLEY-AMO,40004,-27.63,152.71,February,31.57,Summer
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,February,35.83,Summer
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,February,28.84,Summer
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,February,40.39,Summer
BOULIA-AIRPORT,38003,-22.91,139.9,February,40.05,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,February,37.35,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,February,32.1,Summer
BRISBANE-AERO,40842,-27.39,153.12,February,29.09,Summer
BROOME-AIRPORT,3003,-17.95,122.23,February,33.07,Summer
BUNDABERG-AERO,39128,-24.91,152.32,February,31.0,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,February,34.88,Summer
BUTLERS-GORGE,96003,-42.28,146.28,February,20.41,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,February,21.62,Summer
CAIRNS-AERO,31011,-16.87,145.75,February,34.26,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,February,37.51,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,February,30.08,Summer
CAPE-BORDA,22823,-35.75,136.6,February,24.22,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,February,20.61,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,February,24.22,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,February,29.35,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,February,22.02,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,February,33.75,Summer
CEDUNA-AMO,18012,-32.13,133.7,February,30.18,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,February,34.4,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,February,37.47,Summer
COBAR-MO,48027,-31.48,145.83,February,35.14,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,February,29.19,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,February,35.21,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,February,35.77,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,February,33.34,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,February,33.51,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,February,36.62,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,February,26.14,Summer
ESPERANCE,9789,-33.83,121.89,February,27.2,Summer
EUCLA,11003,-31.68,128.88,February,27.15,Summer
FORREST,11052,-30.85,128.11,February,33.37,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,February,24.95,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,February,36.05,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,February,34.24,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,February,33.91,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,February,36.9,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,February,23.41,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,February,32.22,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,February,37.79,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,February,23.15,Summer
HORN-ISLAND,27058,-10.58,142.29,February,31.89,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,February,31.09,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,February,26.34,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,February,35.18,Summer
KALUMBURU,1019,-14.3,126.65,February,33.92,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,February,30.88,Summer
KERANG,80023,-35.72,143.92,February,33.24,Summer
KYANCUTTA,18044,-33.13,135.56,February,33.54,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,February,23.23,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,February,25.03,Summer
LAVERTON-RAAF,87031,-37.86,144.76,February,27.44,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,February,37.86,Summer
LONGREACH-AERO,36031,-23.44,144.28,February,38.91,Summer
LOW-HEAD,91293,-41.06,146.79,February,21.25,Summer
MACKAY-M.O,33119,-21.12,149.22,February,30.76,Summer
MARBLE-BAR,4106,-21.18,119.75,February,43.24,Summer
MARREE,17031,-29.65,138.06,February,39.15,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,February,43.78,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,February,28.5,Summer
MERREDIN,10092,-31.48,118.28,February,37.13,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,February,34.35,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,February,36.2,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,February,36.72,Summer
MOREE-AERO,53115,-29.49,149.85,February,34.24,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,February,26.18,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,February,26.75,Summer
NHILL-AERODROME,78015,-36.31,141.65,February,33.13,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,February,34.86,Summer
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,February,27.03,Summer
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,February,29.47,Summer
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,February,29.61,Summer
OODNADATTA-AIRPORT,17043,-27.56,135.45,February,38.73,Summer
ORBOST,84145,-37.69,148.47,February,26.87,Summer
PALMERVILLE,28004,-16.0,144.08,February,33.43,Summer
PERTH-AIRPORT,9021,-31.93,115.98,February,32.6,Summer
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,February,37.45,Summer
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,February,28.26,Summer
RABBIT-FLAT,15666,-20.18,130.01,February,37.79,Summer
RICHMOND-POST-OFFICE,30045,-20.73,143.14,February,36.97,Summer
RICHMOND-RAAF,67105,-33.6,150.78,February,29.73,Summer
ROBE-COMPARISON,26026,-37.16,139.76,February,22.43,Summer
ROCKHAMPTON-AERO,39083,-23.38,150.48,February,34.03,Summer
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,February,32.41,Summer
SCONE-AIRPORT-AWS,61363,-32.03,150.83,February,30.91,Summer
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,February,32.82,Summer
ST-GEORGE-AIRPORT,43109,-28.05,148.59,February,34.74,Summer
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,February,27.45,Summer
TARCOOLA-AERO,16098,-30.71,134.58,February,35.43,Summer
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,February,37.52,Summer
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,February,38.66,Summer
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,February,36.9,Summer
TOWNSVILLE-AERO,32040,-19.25,146.77,February,32.88,Summer
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,February,36.05,Summer
WAGGA-WAGGA-AMO,72150,-35.16,147.46,February,33.75,Summer
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,February,36.58,Summer
WANDERING,10917,-32.67,116.67,February,32.46,Summer
WEIPA-AERO,27045,-12.68,141.92,February,32.8,Summer
WILCANNIA-REID-ST,46043,-31.56,143.37,February,35.79,Summer
WILLIAMTOWN-RAAF,61078,-32.79,151.84,February,29.11,Summer
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,February,21.72,Summer
WITTENOOM,5026,-22.24,118.34,February,40.21,Summer
WOOMERA-AERODROME,16001,-31.16,136.81,February,35.91,Summer
WYALONG-POST-OFFICE,73054,-33.93,147.24,February,34.61,Summer
YAMBA-PILOT-STATION,58012,-29.43,153.36,February,28.82,Summer
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,February,29.43,Summer
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,February,25.18,Summer
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,February,36.67,Summer
AMBERLEY-AMO,40004,-27.63,152.71,February,32.21,Summer
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,February,37.39,Summer
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,February,29.61,Summer
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,February,40.35,Summer
BOULIA-AIRPORT,38003,-22.91,139.9,February,43.27,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,February,37.26,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,February,30.32,Summer
BRISBANE-AERO,40842,-27.39,153.12,February,33.44,Summer
BROOME-AIRPORT,3003,-17.95,122.23,February,33.68,Summer
BUNDABERG-AERO,39128,-24.91,152.32,February,32.23,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,February,34.98,Summer
BUTLERS-GORGE,96003,-42.28,146.28,February,20.95,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,February,21.14,Summer
CAIRNS-AERO,31011,-16.87,145.75,February,32.16,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,February,37.71,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,February,29.87,Summer
CAPE-BORDA,22823,-35.75,136.6,February,24.36,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,February,19.44,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,February,23.52,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,February,28.42,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,February,21.33,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,February,34.12,Summer
CEDUNA-AMO,18012,-32.13,133.7,February,30.15,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,February,36.48,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,February,34.52,Summer
COBAR-MO,48027,-31.48,145.83,February,34.28,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,February,27.35,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,February,34.83,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,February,37.33,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,February,34.68,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,February,33.33,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,February,33.21,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,February,29.88,Summer
ESPERANCE,9789,-33.83,121.89,February,26.91,Summer
EUCLA,11003,-31.68,128.88,February,26.89,Summer
FORREST,11052,-30.85,128.11,February,34.1,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,February,24.54,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,February,33.75,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,February,34.29,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,February,33.63,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,February,40.85,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,February,24.54,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,February,32.54,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,February,36.16,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,February,22.95,Summer
HORN-ISLAND,27058,-10.58,142.29,February,31.56,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,February,30.81,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,February,26.19,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,February,35.28,Summer
KALUMBURU,1019,-14.3,126.65,February,34.28,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,February,30.07,Summer
KERANG,80023,-35.72,143.92,February,33.09,Summer
KYANCUTTA,18044,-33.13,135.56,February,34.25,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,February,24.44,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,February,25.17,Summer
LAVERTON-RAAF,87031,-37.86,144.76,February,29.89,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,February,37.65,Summer
LONGREACH-AERO,36031,-23.44,144.28,February,41.61,Summer
LOW-HEAD,91293,-41.06,146.79,February,22.67,Summer
MACKAY-M.O,33119,-21.12,149.22,February,31.66,Summer
MARBLE-BAR,4106,-21.18,119.75,February,41.43,Summer
MARREE,17031,-29.65,138.06,February,37.77,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,February,39.64,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,February,27.32,Summer
MERREDIN,10092,-31.48,118.28,February,34.99,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,February,35.04,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,February,33.97,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,February,39.76,Summer
MOREE-AERO,53115,-29.49,149.85,February,34.66,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,February,24.76,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,February,26.24,Summer
NHILL-AERODROME,78015,-36.31,141.65,February,33.02,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,February,34.72,Summer
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,February,26.64,Summer
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,February,27.9,Summer
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,February,29.63,Summer
OODNADATTA-AIRPORT,17043,-27.56,135.45,February,40.24,Summer
ORBOST,84145,-37.69,148.47,February,26.93,Summer
PALMERVILLE,28004,-16.0,144.08,February,34.35,Summer
PERTH-AIRPORT,9021,-31.93,115.98,February,34.13,Summer
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,February,36.31,Summer
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,February,28.43,Summer
RABBIT-FLAT,15666,-20.18,130.01,February,40.0,Summer
RICHMOND-POST-OFFICE,30045,-20.73,143.14,February,36.25,Summer
RICHMOND-RAAF,67105,-33.6,150.78,February,29.6,Summer
ROBE-COMPARISON,26026,-37.16,139.76,February,24.26,Summer
ROCKHAMPTON-AERO,39083,-23.38,150.48,February,32.56,Summer
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,February,31.87,Summer
SCONE-AIRPORT-AWS,61363,-32.03,150.83,February,34.22,Summer
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,February,35.85,Summer
ST-GEORGE-AIRPORT,43109,-28.05,148.59,February,33.97,Summer
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,February,29.53,Summer
TARCOOLA-AERO,16098,-30.71,134.58,February,36.42,Summer
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,February,40.11,Summer
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,February,37.18,Summer
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,February,35.24,Summer
TOWNSVILLE-AERO,32040,-19.25,146.77,February,33.39,Summer
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,February,38.21,Summer
WAGGA-WAGGA-AMO,72150,-35.16,147.46,February,32.17,Summer
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,February,39.35,Summer
WANDERING,10917,-32.67,116.67,February,31.89,Summer
WEIPA-AERO,27045,-12.68,141.92,February,32.91,Summer
WILCANNIA-REID-ST,46043,-31.56,143.37,February,36.65,Summer
WILLIAMTOWN-RAAF,61078,-32.79,151.84,February,29.88,Summer
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,February,21.42,Summer
WITTENOOM,5026,-22.24,118.34,February,37.75,Summer
WOOMERA-AERODROME,16001,-31.16,136.81,February,36.67,Summer
WYALONG-POST-OFFICE,73054,-33.93,147.24,February,33.34,Summer
YAMBA-PILOT-STATION,58012,-29.43,153.36,February,28.85,Summer
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,February,29.93,Summer
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,February,28.16,Summer
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,February,37.18,Summer
AMBERLEY-AMO,40004,-27.63,152.71,February,34.6,Summer
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,February,35.77,Summer
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,February,29.03,Summer
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,February,38.9,Summer
BOULIA-AIRPORT,38003,-22.91,139.9,February,38.72,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,February,40.41,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,February,30.9,Summer
BRISBANE-AERO,40842,-27.39,153.12,February,30.62,Summer
BROOME-AIRPORT,3003,-17.95,122.23,February,34.06,Summer
BUNDABERG-AERO,39128,-24.91,152.32,February,30.51,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,February,34.47,Summer
BUTLERS-GORGE,96003,-42.28,146.28,February,22.32,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,February,21.55,Summer
CAIRNS-AERO,31011,-16.87,145.75,February,34.57,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,February,39.38,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,February,28.98,Summer
CAPE-BORDA,22823,-35.75,136.6,February,25.64,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,February,19.23,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,February,24.4,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,February,28.41,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,February,23.27,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,February,33.78,Summer
CEDUNA-AMO,18012,-32.13,133.7,February,30.26,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,February,34.7,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,February,34.38,Summer
COBAR-MO,48027,-31.48,145.83,February,34.76,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,February,27.82,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,February,35.56,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,February,35.75,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,February,32.65,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,February,36.17,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,February,32.62,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,February,26.45,Summer
ESPERANCE,9789,-33.83,121.89,February,27.33,Summer
EUCLA,11003,-31.68,128.88,February,27.24,Summer
FORREST,11052,-30.85,128.11,February,33.0,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,February,24.47,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,February,33.56,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,February,34.86,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,February,33.09,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,February,38.47,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,February,23.36,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,February,32.59,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,February,36.82,Summer
